,adj.P.Val,P.Value,t,B,logFC
SMAD6,0.8269,0.43233934,0.8086598,-5.6797,0.2520214
TRAF1,0.8269,0.43243755,0.8084833,-5.6798,0.24572723
MEDAG,0.8272,0.43278301,-0.8078627,-5.6803,-0.38999639
TMTC1,0.8272,0.4328209,-0.8077947,-5.6804,-0.19321629
SNN,0.8274,0.43298536,-0.8074993,-5.6806,-0.26826063
NUBP2,0.8275,0.4331239,0.8072506,-5.6808,0.23621412
ARRB2,0.8276,0.43365302,0.8063011,-5.6815,0.34123671
BBOF1,0.8276,0.43455816,-0.8046786,-5.6828,-0.21670086
C11orf31,0.8276,0.43361709,0.8063656,-5.6815,0.27219234
C1QTNF1,0.8276,0.43441391,-0.804937,-5.6826,-0.36886794
C2orf47,0.8276,0.43457268,-0.8046526,-5.6828,-0.16667522
CLCN2,0.8276,0.43392051,-0.8058214,-5.6819,-0.43841451
CSNK1D,0.8276,0.43425344,0.8052246,-5.6823,0.47503146
DAXX,0.8276,0.43414535,0.8054183,-5.6822,0.2429487
EAF1,0.8276,0.43362514,-0.8063511,-5.6815,-0.29004078
GABARAP,0.8276,0.43440188,-0.8049586,-5.6826,-0.51171874
GNAI2,0.8276,0.43446755,0.8048409,-5.6826,0.14697697
LRSAM1,0.8276,0.43366045,-0.8062878,-5.6815,-0.27455618
NOTCH2NL,0.8276,0.43458722,-0.8046265,-5.6828,-0.16630668
OPA1,0.8276,0.43388862,0.8058786,-5.6818,0.17514762
POLH,0.8276,0.43342807,0.8067047,-5.6812,0.36475622
SELL,0.8276,0.43345974,-0.8066479,-5.6812,-0.43203573
SERPINB6,0.8276,0.43393027,-0.8058039,-5.6819,-0.15323126
SMPD2,0.8276,0.43467747,-0.8044649,-5.6829,-0.1832934
SSH1,0.8276,0.43384186,0.8059624,-5.6818,0.33228996
TNNC1,0.8276,0.43406647,-0.8055597,-5.6821,-0.12699057
TTYH3,0.8276,0.43464641,-0.8045205,-5.6829,-0.43189057
VPS33B,0.8276,0.43451292,0.8047596,-5.6827,0.19092895
ERGIC1,0.8277,0.43483247,0.8041873,-5.6831,0.19673194
ACTR6,0.8278,0.43531084,-0.803331,-5.6838,-0.18263148
ADAM10,0.8278,0.43920351,-0.7963854,-5.6891,-0.41345471
ANAPC10,0.8278,0.44043282,-0.7942001,-5.6908,-0.46637042
ANKRD18DP,0.8278,0.44088406,-0.793399,-5.6914,-0.83820739
ARHGAP27,0.8278,0.43970162,-0.7954995,-5.6898,-0.17617596
ARID3A,0.8278,0.44005941,0.7948635,-5.6903,0.23950236
ARRDC2,0.8278,0.43787119,0.7987582,-5.6873,0.31764235
BCAR1,0.8278,0.44084304,0.7934718,-5.6914,0.1899705
BSCL2,0.8278,0.43835208,-0.7979012,-5.688,-0.24831266
CAPN2,0.8278,0.43973375,-0.7954423,-5.6899,-0.1844878
CARD19,0.8278,0.4353546,0.8032527,-5.6839,0.19381009
CEP68,0.8278,0.43823084,0.7981172,-5.6878,0.3221299
CGRRF1,0.8278,0.43652595,-0.8011587,-5.6855,-0.22701942
CHRNE,0.8278,0.44064523,-0.7938229,-5.6911,-0.33130223
CNOT2,0.8278,0.43849797,0.7976413,-5.6882,0.18378813
CORO2B,0.8278,0.44051369,-0.7940565,-5.6909,-0.24971052
CXADR,0.8278,0.43788377,0.7987358,-5.6873,0.18320141
DAB2IP,0.8278,0.43593091,0.802222,-5.6847,0.42617256
DCUN1D5,0.8278,0.43735628,-0.7996764,-5.6866,-0.20850663
DERL1,0.8278,0.43863013,0.797406,-5.6884,0.16539144
DPM2,0.8278,0.43945529,-0.7959375,-5.6895,-0.34066348
E2F6,0.8278,0.4389183,-0.796893,-5.6888,-0.2051432
EBP,0.8278,0.43574925,-0.8025468,-5.6844,-0.29010147
EPHB6,0.8278,0.43827596,0.7980368,-5.6879,0.71959117
EXO5,0.8278,0.43790342,0.7987007,-5.6874,0.16561198
FAM8A1,0.8278,0.43704765,-0.8002272,-5.6862,-0.13922678
FBXO38,0.8278,0.43872993,0.7972283,-5.6885,0.18768399
FGD6,0.8278,0.43824221,-0.798097,-5.6878,-0.28762846
GDNF,0.8278,0.43918932,-0.7964106,-5.6891,-0.52067705
GEMIN4,0.8278,0.43906767,0.7966271,-5.689,0.17106675
GNAZ,0.8278,0.43905895,0.7966426,-5.6889,0.36450498
GRP,0.8278,0.43853638,0.797573,-5.6882,0.19735266
GSKIP,0.8278,0.43687353,-0.800538,-5.686,-0.27139032
HECA,0.8278,0.4387765,-0.7971454,-5.6886,-0.37634216
HNRNPLL,0.8278,0.44083904,-0.7934789,-5.6914,-0.34497209
HSD11B1L,0.8278,0.43616496,-0.8018036,-5.685,-0.40064189
ITFG2,0.8278,0.43734058,0.7997045,-5.6866,0.13378595
KIAA0930,0.8278,0.43664744,0.8009417,-5.6856,0.42753911
KIFC3,0.8278,0.43645882,0.8012786,-5.6854,0.21218271
LYRM4,0.8278,0.44055287,-0.7939869,-5.691,-0.15360163
MON2,0.8278,0.43526683,0.8034098,-5.6837,0.14348693
MPP5,0.8278,0.43852614,-0.7975912,-5.6882,-0.15645669
NAGPA,0.8278,0.43998417,0.7949972,-5.6902,0.26198163
NAP1L1,0.8278,0.43992455,-0.7951032,-5.6901,-0.35095546
NAXD,0.8278,0.44083388,0.793488,-5.6914,0.1704548
NDUFB5,0.8278,0.43794488,-0.7986268,-5.6874,-0.163984
NECTIN1,0.8278,0.43772545,-0.799018,-5.6871,-0.28400041
NOP56,0.8278,0.43815454,-0.7982532,-5.6877,-0.18996485
NR3C2,0.8278,0.43642861,-0.8013325,-5.6853,-0.25280407
NSMCE4A,0.8278,0.43996737,0.7950271,-5.6902,0.14866292
NSMF,0.8278,0.43888963,-0.796944,-5.6887,-0.42934591
NUDT2,0.8278,0.43801896,0.7984948,-5.6875,0.16534002
NXPH1,0.8278,0.43985506,0.7952267,-5.69,0.69566788
OR1G1,0.8278,0.44019106,-0.7946296,-5.6905,-0.31265018
OR2T29,0.8278,0.44019489,0.7946228,-5.6905,0.49934533
OR52K2,0.8278,0.43817803,-0.7982113,-5.6877,-0.53808155
PCDH10,0.8278,0.44067216,0.7937751,-5.6911,0.16865522
PDLIM3,0.8278,0.4354567,-0.80307,-5.684,-0.38133914
PEX13,0.8278,0.43902078,-0.7967106,-5.6889,-0.22417723
POLDIP2,0.8278,0.44018853,0.7946341,-5.6905,0.17509265
PPP2R3B,0.8278,0.44062701,0.7938553,-5.6911,0.30923257
RAB21,0.8278,0.43772779,0.7990139,-5.6871,0.14622848
RLF,0.8278,0.43972701,-0.7954543,-5.6899,-0.19560182
RNASE4,0.8278,0.43740308,-0.799593,-5.6867,-0.23279561
RRP9,0.8278,0.43863621,-0.7973952,-5.6884,-0.26831867
RYK,0.8278,0.43574266,-0.8025586,-5.6844,-0.1229572
SCUBE3,0.8278,0.43800553,0.7985187,-5.6875,0.30297648
SERF1B,0.8278,0.43963149,-0.7956242,-5.6897,-0.33188968
SLC15A4,0.8278,0.4381168,0.7983204,-5.6877,0.16662888
SLC18B1,0.8278,0.43886247,-0.7969923,-5.6887,-0.20083385
TARBP1,0.8278,0.44082717,0.7934999,-5.6913,0.24369985
TFDP2,0.8278,0.43504658,0.803804,-5.6834,0.2115231
TIMP4,0.8278,0.43800598,0.7985179,-5.6875,0.32605334
TMEM161A,0.8278,0.43970921,0.795486,-5.6898,0.52636095
TMEM80,0.8278,0.43700203,0.8003086,-5.6861,0.27670595
TNFSF9,0.8278,0.43523683,-0.8034635,-5.6837,-0.1919819
TRADD,0.8278,0.43573653,0.8025695,-5.6844,0.38111296
TTC26,0.8278,0.43996084,0.7950387,-5.6902,0.15171483
TTC33,0.8278,0.43857048,-0.7975122,-5.6883,-0.26088696
TUBB8,0.8278,0.43751117,-0.7994002,-5.6868,-0.23380788
UBE3D,0.8278,0.43537159,0.8032223,-5.6839,0.33327891
UNC45B,0.8278,0.43959396,0.7956909,-5.6897,0.77808211
WDR48,0.8278,0.43692483,0.8004464,-5.686,0.2007762
ZBTB33,0.8278,0.44079109,-0.793564,-5.6913,-0.13132501
ZCCHC17,0.8278,0.4366992,0.8008493,-5.6857,0.16272087
ZNF350,0.8278,0.43656918,0.8010815,-5.6855,0.29699192
ZNF713,0.8278,0.43808676,0.7983739,-5.6876,0.22462969
ACAD10,0.8281,0.44361717,0.7885575,-5.6951,0.28269861
C4orf33,0.8281,0.44329358,-0.7891297,-5.6947,-0.230792
CCM2,0.8281,0.44239994,-0.7907114,-5.6935,-0.2027929
CERS4,0.8281,0.44348556,0.7887902,-5.6949,0.27262778
CIPC,0.8281,0.44248074,0.7905683,-5.6936,0.22131262
COX7C,0.8281,0.4434185,-0.7889088,-5.6948,-0.15186224
CPOX,0.8281,0.44256064,-0.7904268,-5.6937,-0.12555434
DBNDD1,0.8281,0.44256994,0.7904103,-5.6937,0.24823012
DTWD1,0.8281,0.442161,-0.7911346,-5.6932,-0.27819927
ECHDC1,0.8281,0.44328524,-0.7891445,-5.6947,-0.40133853
FZD7,0.8281,0.44146776,-0.7923634,-5.6922,-0.20980528
HCFC1R1,0.8281,0.44297152,-0.7896995,-5.6942,-0.15785497
HPN,0.8281,0.44205311,-0.7913258,-5.693,-0.63715166
INPP5F,0.8281,0.44257051,0.7904093,-5.6937,0.43397059
KCTD18,0.8281,0.44239367,0.7907225,-5.6935,0.18760176
MMAB,0.8281,0.44151397,0.7922814,-5.6923,0.26360808
MRPL48,0.8281,0.44264086,-0.7902848,-5.6938,-0.1949823
MTRF1,0.8281,0.44284179,-0.7899291,-5.6941,-0.1252957
MYF5,0.8281,0.44141908,-0.7924497,-5.6921,-0.37937407
MYO1E,0.8281,0.44257951,0.7903934,-5.6937,0.2016757
OR2J2,0.8281,0.44240289,0.7907061,-5.6935,0.24541143
OXT,0.8281,0.44250561,-0.7905243,-5.6936,-0.48302902
PITPNB,0.8281,0.44313577,0.7894089,-5.6945,0.16519219
SLC25A3,0.8281,0.44354149,0.7886913,-5.695,0.6679255
SLC26A10,0.8281,0.44306936,-0.7895264,-5.6944,-0.47454015
SMARCAL1,0.8281,0.44191436,-0.7915716,-5.6928,-0.14469196
SNRPN,0.8281,0.44318726,-0.7893178,-5.6945,-0.20527732
SNX11,0.8281,0.44118143,-0.7928713,-5.6918,-0.15249565
TARBP2,0.8281,0.44349818,-0.7887679,-5.6949,-0.20375652
TMEM182,0.8281,0.44348815,-0.7887856,-5.6949,-0.40286514
TNPO1,0.8281,0.44304335,-0.7895724,-5.6943,-0.29616347
TSKU,0.8281,0.44166733,-0.7920095,-5.6925,-0.62145498
TTN,0.8281,0.44266594,0.7902404,-5.6938,0.41629847
UBE2R2,0.8281,0.44355131,0.788674,-5.695,0.45236819
VAPA,0.8281,0.4413458,-0.7925797,-5.6921,-0.30770723
ZNF268,0.8281,0.44181184,0.7917534,-5.6927,0.43753765
ZNF302,0.8281,0.44221981,-0.7910304,-5.6932,-0.39410223
ZSCAN16,0.8281,0.44288941,-0.7898448,-5.6941,-0.14400947
COPZ1,0.8286,0.44394077,-0.7879855,-5.6955,-0.18355362
ARAP1,0.8289,0.44424859,-0.7874417,-5.696,-0.1274214
CD53,0.8289,0.4443625,-0.7872405,-5.6961,-0.46288564
FADS3,0.8289,0.44415429,-0.7876083,-5.6958,-0.29223413
BMP1,0.8291,0.44483557,-0.7864053,-5.6967,-0.27767343
CLRN1,0.8291,0.44497867,-0.7861528,-5.6969,-0.14171853
CRIPAK,0.8291,0.444695,0.7866534,-5.6966,0.20021674
EPB41L2,0.8291,0.44477035,-0.7865204,-5.6967,-0.26029822
FKBP8,0.8291,0.4445393,-0.7869283,-5.6963,-0.16571202
HAT1,0.8291,0.4450307,-0.786061,-5.697,-0.90237459
HNRNPAB,0.8291,0.44469803,0.7866481,-5.6966,0.23175675
PBXIP1,0.8291,0.44501516,0.7860884,-5.697,0.38853784
PVALB,0.8291,0.4450032,0.7861095,-5.697,0.25365364
RPL3,0.8291,0.44507663,-0.78598,-5.6971,-0.18341882
ARL6IP6,0.8292,0.445174,-0.7858082,-5.6972,-0.35776573
RAB15,0.8292,0.44537864,0.7854473,-5.6975,0.40368685
RPS25,0.8292,0.44533628,-0.785522,-5.6974,-0.16688072
ALPP,0.8295,0.44579685,0.78471,-5.698,0.37138713
ERICH1,0.8295,0.4459206,0.7844919,-5.6982,0.2759037
IFT172,0.8295,0.4458816,0.7845606,-5.6981,0.32262561
TMEM50A,0.8295,0.44583747,-0.7846384,-5.6981,-0.19599782
TPCN1,0.8295,0.44585968,0.7845992,-5.6981,0.34019147
AGR2,0.8297,0.44627843,0.7838615,-5.6987,0.52434282
AMOTL1,0.8297,0.44661845,-0.7832628,-5.6991,-0.50765516
ASB5,0.8297,0.44676308,0.7830082,-5.6993,0.21467878
CCDC34,0.8297,0.44609235,-0.7841893,-5.6984,-0.36625793
DACT3,0.8297,0.44631616,-0.783795,-5.6987,-0.40422623
ENTPD4,0.8297,0.44645572,0.7835493,-5.6989,0.29081701
GRWD1,0.8297,0.4463492,0.7837369,-5.6988,0.20459647
HNRNPD,0.8297,0.44653086,0.783417,-5.699,0.17075802
IFI44L,0.8297,0.44676705,-0.7830012,-5.6993,-0.21693094
INPP5B,0.8297,0.44637978,0.783683,-5.6988,0.23713427
ITGB3,0.8297,0.44684426,0.7828653,-5.6994,0.15387236
TFRC,0.8297,0.44666027,0.7831892,-5.6992,0.22110633
UROS,0.8297,0.44635242,0.7837312,-5.6988,0.21801187
FCHSD2,0.8299,0.44697442,0.7826363,-5.6996,0.15103359
DCK,0.83,0.44739545,-0.7818957,-5.7001,-0.35905547
MSTO1,0.83,0.44746056,-0.7817812,-5.7002,-0.48427299
RICTOR,0.83,0.44750174,0.7817088,-5.7003,0.16576653
RRAGD,0.83,0.4474144,-0.7818624,-5.7002,-0.16876413
SPATA7,0.83,0.44754537,-0.7816321,-5.7003,-0.23046674
SUSD6,0.83,0.44741463,0.781862,-5.7002,0.13641192
GPR156,0.8307,0.44804973,-0.7807457,-5.701,-0.48905503
SPRYD4,0.8307,0.44797317,-0.7808802,-5.7009,-0.17133447
RBCK1,0.831,0.44832126,0.7802688,-5.7014,0.17752221
GRK6,0.8312,0.44865776,0.7796779,-5.7018,0.24865123
KIAA0586,0.8312,0.44857808,-0.7798178,-5.7017,-0.2086658
LENG1,0.8312,0.4486196,0.7797449,-5.7018,0.19479799
RRAD,0.8312,0.44857895,-0.7798163,-5.7017,-0.37103128
DUS2,0.8315,0.44891061,-0.7792342,-5.7021,-0.24769547
THAP1,0.8315,0.44897724,-0.7791173,-5.7022,-0.18304899
ACOT7,0.8316,0.44938037,-0.7784102,-5.7028,-0.22888424
AR,0.8316,0.44956202,0.7780917,-5.703,0.22440746
ATF2,0.8316,0.44975614,-0.7777514,-5.7033,-0.2681534
MLF2,0.8316,0.44915098,0.7788125,-5.7025,0.31043577
MLST8,0.8316,0.44918506,0.7787527,-5.7025,0.15250608
RIC8A,0.8316,0.44922835,0.7786768,-5.7026,0.13878513
RNF186,0.8316,0.44967154,0.7778997,-5.7031,0.30758714
TRMU,0.8316,0.44970167,0.7778469,-5.7032,0.20836199
UBE4A,0.8316,0.44941248,-0.7783538,-5.7028,-0.26527418
KHSRP,0.8325,0.45037322,-0.7766703,-5.7041,-0.24840484
SNAI3,0.8325,0.45036467,-0.7766853,-5.7041,-0.28074822
ARID4A,0.8328,0.45084979,0.7758361,-5.7047,0.24190119
CHMP2A,0.8328,0.45071271,0.776076,-5.7045,0.42185265
METAP1,0.8328,0.45084849,0.7758383,-5.7047,0.20099351
NDUFV3,0.8328,0.45072487,0.7760547,-5.7045,0.28139303
TUFM,0.8328,0.45058916,0.7762923,-5.7043,0.15855916
SC5D,0.8331,0.45104156,0.7755005,-5.7049,0.47731123
GPC6,0.8339,0.45222908,-0.7734247,-5.7065,-0.17339783
ITGAV,0.8339,0.45212535,0.7736059,-5.7064,0.27779898
KIF14,0.8339,0.45222501,0.7734318,-5.7065,0.35589267
LGI2,0.8339,0.4521972,0.7734804,-5.7064,0.29201605
PMM1,0.8339,0.45174777,0.7742656,-5.7059,0.22147849
RAG1,0.8339,0.45222469,-0.7734323,-5.7065,-0.70696667
RBM11,0.8339,0.45203232,0.7737684,-5.7062,0.25145932
TOP3B,0.8339,0.45176098,-0.7742425,-5.7059,-0.19853467
SRR,0.8341,0.45241988,0.7730915,-5.7067,0.18762966
EEF2K,0.8342,0.45260266,-0.7727724,-5.707,-0.16144561
FAM153A,0.8342,0.45259482,-0.772786,-5.707,-0.16438455
ILDR2,0.8342,0.45265142,-0.7726872,-5.707,-0.4334288
ZNF235,0.8342,0.45272752,-0.7725544,-5.7071,-0.25590965
ARCN1,0.8343,0.45349443,0.7712165,-5.7081,0.22732238
CKM,0.8343,0.45304258,-0.7720046,-5.7075,-0.11809845
COX16,0.8343,0.453022,-0.7720405,-5.7075,-0.17728489
GGT5,0.8343,0.45358947,0.7710509,-5.7083,0.21227223
KCNH1,0.8343,0.45356471,0.771094,-5.7082,0.21362663
KLHL8,0.8343,0.45343988,-0.7713117,-5.7081,-0.25132635
LINGO2,0.8343,0.45306262,0.7719697,-5.7076,0.84842927
MIIP,0.8343,0.45357634,0.7710737,-5.7082,0.27306175
P4HA1,0.8343,0.45357902,0.7710691,-5.7082,0.49047706
PDE8B,0.8343,0.45342733,0.7713335,-5.708,0.38309431
SPG7,0.8343,0.45350922,-0.7711908,-5.7081,-0.15907044
ZNF330,0.8343,0.45283117,0.7723735,-5.7073,0.27002443
C15orf41,0.8347,0.45397697,-0.7703755,-5.7088,-0.19716636
C9orf142,0.8347,0.45411427,-0.7701363,-5.7089,-0.16595834
GNB1L,0.8347,0.45411533,0.7701344,-5.7089,0.34364613
MPP2,0.8347,0.45401767,0.7703046,-5.7088,0.28453094
REEP6,0.8347,0.4542254,0.7699427,-5.7091,0.36853784
DBN1,0.8348,0.45447224,-0.7695128,-5.7094,-0.33448224
TRAIP,0.8348,0.45447609,0.7695061,-5.7094,0.39057353
TUBA1A,0.8348,0.45437694,0.7696788,-5.7093,0.30992566
C1orf74,0.835,0.45474793,0.7690329,-5.7097,0.16673908
FBXL15,0.835,0.45484435,0.7688651,-5.7099,0.16219976
PHF10,0.835,0.45461157,-0.7692703,-5.7096,-0.12570228
BRF2,0.8351,0.45509848,0.7684229,-5.7102,0.15523928
FEM1A,0.8351,0.45545665,-0.7677999,-5.7107,-0.17159576
FOXP1,0.8351,0.45508693,-0.768443,-5.7102,-0.20165825
HIGD1A,0.8351,0.45500325,-0.7685886,-5.7101,-0.25796782
IFI27L2,0.8351,0.4549485,-0.7686838,-5.71,-0.52060434
KDM2A,0.8351,0.45548259,0.7677548,-5.7107,0.17086707
NR2F6,0.8351,0.45522155,-0.7682088,-5.7104,-0.1978926
PELO,0.8351,0.45545053,-0.7678106,-5.7107,-0.13293688
UBE2G1,0.8351,0.45547388,0.76777,-5.7107,0.10679364
ZNF548,0.8351,0.45528109,0.7681053,-5.7104,0.16929281
ERC1,0.8353,0.45589521,0.7670376,-5.7112,0.34374032
GLIPR1L2,0.8353,0.45573891,-0.7673092,-5.711,-0.22455411
IFRD1,0.8353,0.45596098,0.7669233,-5.7113,0.22605323
NDST1,0.8353,0.45598875,0.766875,-5.7113,0.2833041
NECAP2,0.8353,0.45604785,-0.7667724,-5.7114,-0.1698881
POR,0.8353,0.45581621,-0.7671749,-5.7111,-0.25237231
EIF3J,0.8361,0.45652217,-0.7659485,-5.712,-0.23312659
TUBB4B,0.8362,0.45666621,0.7656984,-5.7122,0.23889196
AEBP2,0.8363,0.45729611,-0.7646054,-5.713,-0.15604708
BCCIP,0.8363,0.45732928,-0.7645479,-5.7131,-0.21884248
C20orf24,0.8363,0.45683733,-0.7654014,-5.7124,-0.15820694
MFAP5,0.8363,0.45689874,-0.7652948,-5.7125,-0.21253333
RBBP9,0.8363,0.45711292,-0.7649232,-5.7128,-0.12846599
RYR2,0.8363,0.45677395,-0.7655114,-5.7124,-0.24649624
SNAP23,0.8363,0.45739685,0.7644307,-5.7132,0.57704972
STRADA,0.8363,0.45720099,0.7647704,-5.7129,0.14032683
TYW1,0.8363,0.45741339,0.764402,-5.7132,0.14949045
WFS1,0.8363,0.45720577,-0.7647621,-5.7129,-0.26491156
XRCC5,0.8363,0.45736951,0.7644781,-5.7131,0.13805453
CNBP,0.8365,0.45790701,0.7635463,-5.7138,0.26629465
CUTA,0.8365,0.45797698,-0.763425,-5.7139,-0.13146752
KLHL36,0.8365,0.45844574,0.762613,-5.7145,0.17154788
MCM2,0.8365,0.45790119,0.7635564,-5.7138,0.23093576
METTL2A,0.8365,0.45776613,0.7637905,-5.7136,0.23131215
MPP6,0.8365,0.45831795,-0.7628343,-5.7143,-0.50025316
NKTR,0.8365,0.45793734,0.7634937,-5.7138,0.18987876
PPP1R2,0.8365,0.45802218,0.7633467,-5.714,0.15008114
RBBP4,0.8365,0.45832244,-0.7628265,-5.7143,-0.42820546
SDCBP2,0.8365,0.45842388,-0.7626509,-5.7145,-0.45926494
SSRP1,0.8365,0.45813283,0.763155,-5.7141,0.24869602
STK4,0.8365,0.458257,-0.7629399,-5.7143,-0.1811118
VPS35,0.8365,0.45816687,0.763096,-5.7141,0.16155456
ZNF317,0.8365,0.45800931,-0.763369,-5.7139,-0.18509338
C3orf70,0.8366,0.45871873,-0.7621403,-5.7148,-0.2226559
DUS1L,0.8366,0.45855116,0.7624304,-5.7146,0.1813921
POMZP3,0.8366,0.45870074,0.7621715,-5.7148,1.20776837
WWP2,0.8366,0.45868592,-0.7621971,-5.7148,-0.14707282
SBF1,0.8367,0.45883209,-0.7619441,-5.715,-0.21812994
TDRD7,0.8368,0.45896217,-0.761719,-5.7151,-0.15590353
KIFC1,0.837,0.45925586,-0.7612108,-5.7155,-0.34032117
PFN4,0.837,0.459182,-0.7613386,-5.7154,-0.37950473
UBAP1,0.837,0.45926705,0.7611915,-5.7155,0.17328446
MTA2,0.8371,0.459382,0.7609927,-5.7157,0.16784731
CDCA7L,0.8374,0.45974728,-0.760361,-5.7161,-0.20829126
ZNF649,0.8374,0.45966586,0.7605018,-5.716,0.18068525
C3orf58,0.8375,0.46008822,-0.7597718,-5.7166,-0.22059678
FBXO34,0.8375,0.45993921,0.7600293,-5.7164,0.14910193
ITM2B,0.8375,0.45994879,-0.7600127,-5.7164,-0.17088049
SDF4,0.8375,0.46003239,0.7598683,-5.7165,0.16297075
MASP1,0.8378,0.46036514,0.7592934,-5.7169,0.21496701
PSIP1,0.8378,0.46036756,-0.7592892,-5.7169,-0.28814257
CNTRL,0.8381,0.4609448,0.7582925,-5.7177,0.25600329
MGST2,0.8381,0.46069106,0.7587306,-5.7173,0.14904837
MYOC,0.8381,0.4609321,-0.7583145,-5.7176,-0.48431739
P2RX7,0.8381,0.46070315,0.7587097,-5.7174,0.55634603
PRSS23,0.8381,0.460758,0.758615,-5.7174,0.39491408
SPR,0.8381,0.4609291,0.7583196,-5.7176,0.18406645
DSC1,0.8382,0.46130364,-0.7576734,-5.7181,-0.32427845
PAM,0.8382,0.46105613,0.7581004,-5.7178,0.205487
RACK1,0.8382,0.46118104,-0.7578849,-5.718,-0.11400604
JUP,0.8384,0.46158145,0.7571942,-5.7185,0.20166319
TIMELESS,0.8384,0.46149708,-0.7573397,-5.7184,-0.14048627
ZNF576,0.8384,0.46160507,-0.7571535,-5.7185,-0.19828068
AHCTF1,0.8385,0.46258674,0.7554618,-5.7197,0.16628723
AKT1S1,0.8385,0.46252413,-0.7555697,-5.7197,-0.40762507
ANKRD17,0.8385,0.46297928,0.754786,-5.7202,0.55872164
ATP6V1B2,0.8385,0.46275393,0.7551739,-5.7199,0.15377967
CDY1,0.8385,0.4627549,0.7551723,-5.7199,0.52249495
CNP,0.8385,0.46205161,0.7563837,-5.7191,0.54128141
CORO1C,0.8385,0.4617657,-0.7568765,-5.7187,-0.18459254
FAM135B,0.8385,0.46299141,0.7547651,-5.7202,0.22007007
LOC728554,0.8385,0.46222427,-0.7560862,-5.7193,-0.34568063
METTL14,0.8385,0.46198848,0.7564925,-5.719,0.37296441
MOSPD1,0.8385,0.46299574,-0.7547577,-5.7202,-0.49029901
NAA25,0.8385,0.46234061,0.7558858,-5.7194,0.17872739
NDC1,0.8385,0.46278619,0.7551184,-5.72,0.28407505
PGM3,0.8385,0.46182329,-0.7567772,-5.7188,-0.21865801
RPL13,0.8385,0.4625975,0.7554433,-5.7197,0.12379788
SAC3D1,0.8385,0.46288987,0.7549399,-5.7201,0.2393923
SCRT1,0.8385,0.46302216,0.7547122,-5.7203,0.16045052
SPINK5,0.8385,0.46287856,-0.7549594,-5.7201,-0.4954164
TCOF1,0.8385,0.46171382,0.756966,-5.7186,0.43598517
TESK1,0.8385,0.46207862,-0.7563372,-5.7191,-0.19014045
ZNF773,0.8385,0.46217799,0.7561659,-5.7192,0.42647218
ZNHIT1,0.8385,0.46266814,-0.7553216,-5.7198,-0.14242059
C1orf123,0.8387,0.46398117,-0.7530627,-5.7215,-0.18066518
CHN2,0.8387,0.46324957,0.7543209,-5.7206,0.36757487
COQ9,0.8387,0.46411623,-0.7528306,-5.7216,-0.1696504
CYYR1,0.8387,0.46401523,-0.7530042,-5.7215,-0.12429398
GREB1,0.8387,0.46354029,-0.7538208,-5.7209,-0.6693644
HLA-G,0.8387,0.46348183,-0.7539213,-5.7209,-0.41145112
HSF2,0.8387,0.46376904,-0.7534274,-5.7212,-0.19531826
IGFBP4,0.8387,0.46386193,-0.7532677,-5.7213,-0.36026728
KCNB1,0.8387,0.46346061,0.7539578,-5.7208,0.53631257
MAG,0.8387,0.4636923,-0.7535593,-5.7211,-0.33726635
MFSD5,0.8387,0.46391363,-0.7531788,-5.7214,-0.12726368
NIPSNAP1,0.8387,0.46383226,0.7533187,-5.7213,0.25770564
PTPRS,0.8387,0.46364609,-0.7536388,-5.7211,-0.50824195
ZNF684,0.8387,0.46411713,-0.752829,-5.7216,-0.33170838
MRPS21,0.8389,0.46431245,-0.7524934,-5.7219,-0.16243591
HACD3,0.8391,0.46445721,-0.7522447,-5.7221,-0.30591597
ITGAD,0.8391,0.46450958,0.7521547,-5.7221,0.39520236
ACOX2,0.8392,0.46648437,0.7487671,-5.7246,0.19950069
ATP5F1,0.8392,0.46541134,-0.7506067,-5.7233,-0.17375627
BPHL,0.8392,0.46555464,-0.7503609,-5.7234,-0.18140745
CATSPER2P1,0.8392,0.46637962,0.7489466,-5.7245,0.21021832
CCT4,0.8392,0.4647107,0.7518093,-5.7224,0.16498205
CLASRP,0.8392,0.46464408,-0.7519237,-5.7223,-0.18083179
DDX5,0.8392,0.46516808,0.7510241,-5.723,0.1698117
EPS8L3,0.8392,0.46481042,0.7516381,-5.7225,0.39746901
FAM49A,0.8392,0.46687215,-0.7481029,-5.7251,-0.3279873
FKRP,0.8392,0.46630963,0.7490665,-5.7244,0.19234724
GTPBP1,0.8392,0.46558369,0.7503111,-5.7235,0.24712933
IFT22,0.8392,0.46689558,0.7480628,-5.7251,0.30065769
IMPG2,0.8392,0.46564997,-0.7501974,-5.7236,-0.35120194
IRAK1,0.8392,0.46674694,0.7483173,-5.7249,0.2226885
KRTAP9-3,0.8392,0.46546202,-0.7505198,-5.7233,-0.492398
MYT1,0.8392,0.46662875,0.7485198,-5.7248,0.49563394
NEU3,0.8392,0.46551036,0.7504368,-5.7234,0.32178699
NXN,0.8392,0.46518764,-0.7509906,-5.723,-0.20038241
OXCT2,0.8392,0.4653488,0.750714,-5.7232,0.50755674
PAK4,0.8392,0.46608722,-0.7494477,-5.7241,-0.58285612
PIEZO1,0.8392,0.46682396,-0.7481854,-5.725,-0.19843715
PIGU,0.8392,0.46658702,-0.7485912,-5.7247,-0.26300989
PROK2,0.8392,0.46615025,0.7493396,-5.7242,0.40965291
