,adj.P.Val,P.Value,t,B,logFC
HS.374255,0.266,0.0831,1.7450669,-5.627842,0.03784846
HS.519190,0.266,0.0832,1.7445398,-5.628743,0.04750244
HS.538727,0.266,0.0831,-1.7450409,-5.627886,-0.04531645
HS.554153,0.266,0.0832,1.7443379,-5.629088,0.04199665
HS.572739,0.266,0.0833,1.7439688,-5.629719,0.04138687
LOC388153,0.266,0.0832,-1.7440249,-5.629623,-0.03651762
LOC389833,0.266,0.083,-1.7452135,-5.627591,-0.10368144
LOC645478,0.266,0.0832,-1.7441863,-5.629347,-0.04264449
RPL6,0.266,0.083,-1.7454814,-5.627133,-0.0706273
SYT13,0.266,0.0833,-1.7439724,-5.629713,-0.15189244
ATP2B3,0.267,0.0834,1.7430699,-5.631255,0.02548273
C3ORF42,0.267,0.0837,-1.7413401,-5.634209,-0.02854914
CNNM2,0.267,0.0837,-1.7413753,-5.634149,-0.03104929
FILIP1L,0.267,0.0835,-1.7427912,-5.631732,-0.13644176
HEPACAM,0.267,0.0833,-1.7436053,-5.63034,-0.03177366
HS.213122,0.267,0.0837,1.741628,-5.633718,0.0379906
HS.299068,0.267,0.0836,1.7419264,-5.633209,0.0419282
HS.338140,0.267,0.0835,-1.74281,-5.631699,-0.03913649
HS.527563,0.267,0.0837,-1.7415629,-5.633829,-0.04679951
HS.539738,0.267,0.0835,1.7423184,-5.632539,0.04406012
HS.544019,0.267,0.0834,-1.7433782,-5.630729,-0.04441773
HS.545445,0.267,0.0836,1.7422351,-5.632681,0.05201028
HS.553350,0.267,0.0835,1.7423964,-5.632406,0.04433714
HS.580749,0.267,0.0834,1.7432346,-5.630974,0.04416092
HS.74052,0.267,0.0836,-1.7417475,-5.633514,-0.04453195
KIAA1600,0.267,0.0837,1.7415189,-5.633904,0.08253375
LOC642178,0.267,0.0834,-1.7428687,-5.631599,-0.04725929
LOC642653,0.267,0.0837,-1.7414673,-5.633992,-0.03970548
LOC647308,0.267,0.0837,1.741182,-5.634479,0.04384045
LOC654002,0.267,0.0833,1.7436777,-5.630217,0.08212218
MKRN3,0.267,0.0837,-1.7416328,-5.63371,-0.04416261
RPP25,0.267,0.0833,-1.7434185,-5.63066,-0.05739503
XRCC1,0.267,0.0834,1.7433879,-5.630712,0.06369285
ZNF514,0.267,0.0834,1.743166,-5.631091,0.06332833
ZNF623,0.267,0.0837,1.7413819,-5.634138,0.03344952
ZNF702P,0.267,0.0835,-1.7424197,-5.632366,-0.06077712
CDK8,0.268,0.0841,1.7393028,-5.637685,0.05968502
DC36,0.268,0.0838,1.7408384,-5.635066,0.04141119
GSC2,0.268,0.0839,1.7405204,-5.635608,0.04942883
HS.145556,0.268,0.0838,1.7408466,-5.635052,0.04377766
HS.445079,0.268,0.0841,1.7394035,-5.637513,0.03806147
HS.539573,0.268,0.0839,1.7404454,-5.635736,0.05363631
HS.547714,0.268,0.0839,-1.740002,-5.636493,-0.04370457
KLK1,0.268,0.084,-1.7398603,-5.636734,-0.04542589
LOC652570,0.268,0.0839,1.7404927,-5.635656,0.04087087
LOC731365,0.268,0.0839,-1.7402631,-5.636047,-0.08598226
PCOLCE,0.268,0.0838,-1.7408162,-5.635104,-0.12721229
PHOX2A,0.268,0.0839,-1.7400372,-5.636433,-0.04485393
SATB2,0.268,0.0841,-1.7389436,-5.638297,-0.04948052
C8ORF59,0.269,0.0846,1.7365967,-5.642295,0.0851407
HS.12669,0.269,0.0843,1.7379825,-5.639935,0.03679351
HS.380202,0.269,0.0844,1.7376951,-5.640425,0.0456984
HS.540264,0.269,0.0844,1.7374941,-5.640767,0.05096297
HS.541021,0.269,0.0843,1.7382222,-5.639527,0.04616009
HS.545045,0.269,0.0843,1.7382404,-5.639496,0.06532055
HS.553118,0.269,0.0843,1.7382274,-5.639518,0.04106205
HS.554692,0.269,0.0843,-1.737765,-5.640306,-0.03851816
HS.578660,0.269,0.0842,1.7383852,-5.639249,0.0478083
HS.581833,0.269,0.0846,1.7364531,-5.64254,0.03686108
HSPA1A,0.269,0.0843,-1.7377591,-5.640316,-0.16035789
LOC389607,0.269,0.0845,1.73698,-5.641643,0.04526645
LOC440359,0.269,0.0843,-1.737759,-5.640316,-0.13898844
LOC647910,0.269,0.0845,1.7366101,-5.642272,0.05872823
SEMA7A,0.269,0.0842,-1.7383652,-5.639283,-0.03681403
STX17,0.269,0.0845,1.7369818,-5.64164,0.04550487
APOBEC3D,0.27,0.0847,-1.735969,-5.643364,-0.04558867
C4ORF12,0.27,0.085,1.7341663,-5.64643,0.04653048
C8ORF77,0.27,0.0846,1.7362776,-5.642839,0.04813586
COL8A2,0.27,0.0849,1.7347213,-5.645486,0.07567571
FAM62C,0.27,0.0846,1.7360525,-5.643222,0.05031908
HS.123543,0.27,0.0849,-1.7344288,-5.645984,-0.0366924
HS.129964,0.27,0.085,1.7341295,-5.646493,0.04226853
HS.174934,0.27,0.0849,-1.7345119,-5.645843,-0.04184787
HS.418279,0.27,0.0846,-1.7360353,-5.643251,-0.04550202
HS.538017,0.27,0.0848,1.7350798,-5.644877,0.04092389
HS.541103,0.27,0.0849,-1.7348655,-5.645241,-0.0406778
HS.544043,0.27,0.0849,1.7346996,-5.645523,0.04351403
HS.561208,0.27,0.0847,-1.7357848,-5.643677,-0.04952094
HYLS1,0.27,0.085,1.7341274,-5.646496,0.05485461
LOC440067,0.27,0.085,1.7342219,-5.646336,0.04200049
LOC642558,0.27,0.0849,-1.7345058,-5.645853,-0.03194241
LOC643018,0.27,0.0848,-1.7349979,-5.645016,-0.04464347
LOC648278,0.27,0.0849,-1.7344059,-5.646023,-0.04510295
SEMA4G,0.27,0.0849,1.7345151,-5.645837,0.04367564
WDR72,0.27,0.0846,1.7360462,-5.643232,0.04632281
ZNF445,0.27,0.0848,-1.7350713,-5.644891,-0.04652438
CNIH,0.271,0.0854,1.7315524,-5.650871,0.09796597
HS.127503,0.271,0.0851,1.7336764,-5.647263,0.03949237
HS.128426,0.271,0.0853,1.732519,-5.64923,0.05434883
HS.200096,0.271,0.0853,1.7323583,-5.649502,0.04638623
HS.340557,0.271,0.0855,1.7314241,-5.651089,0.03960965
HS.340743,0.271,0.0854,1.7319335,-5.650224,0.04830161
HS.524935,0.271,0.0852,1.7328729,-5.648628,0.04720466
HS.543074,0.271,0.0851,1.7334472,-5.647653,0.04491652
HS.545402,0.271,0.0854,-1.7317429,-5.650548,-0.04256026
HS.546007,0.271,0.0851,-1.7334554,-5.647639,-0.04944029
LCE1A,0.271,0.0851,1.7335524,-5.647474,0.04763833
LOC643085,0.271,0.0854,1.7320045,-5.650103,0.03964497
LOC645210,0.271,0.0854,1.7318373,-5.650387,0.04052891
LOC651429,0.271,0.0852,1.7327275,-5.648875,0.04440124
LOC654230,0.271,0.0853,1.7321731,-5.649817,0.04041201
NUP88,0.271,0.0852,-1.7329763,-5.648453,-0.07889388
VSNL1,0.271,0.0852,1.7331661,-5.64813,0.12308409
AURKAPS1,0.272,0.086,-1.7286818,-5.65574,-0.04986522
CCDC102A,0.272,0.0859,1.7292197,-5.654829,0.084499
DNAJC11,0.272,0.0858,-1.7296979,-5.654018,-0.06612912
FBN1,0.272,0.0857,-1.7299607,-5.653572,-0.0837473
FLJ37201,0.272,0.0857,1.7299789,-5.653541,0.04587973
FLJ40292,0.272,0.086,-1.7286625,-5.655773,-0.04938617
GNG12,0.272,0.0859,-1.7288639,-5.655432,-0.12890997
HS.112970,0.272,0.0856,1.7304737,-5.652702,0.04390752
HS.507018,0.272,0.0858,1.729326,-5.654648,0.04317418
HS.539393,0.272,0.0859,1.7289937,-5.655212,0.04408569
HS.542372,0.272,0.0859,1.7292503,-5.654777,0.043468
HS.544411,0.272,0.0858,-1.7294624,-5.654417,-0.03863001
HS.556885,0.272,0.0857,-1.7304148,-5.652802,-0.03451431
HS.564131,0.272,0.0856,-1.7309323,-5.651923,-0.0435632
HS.571610,0.272,0.0859,-1.7290883,-5.655051,-0.03851383
HS.573264,0.272,0.0859,1.7291753,-5.654904,0.06438718
LCK,0.272,0.0857,1.7300574,-5.653408,0.02385245
LOC400796,0.272,0.0856,1.730444,-5.652752,0.04230844
LOC644066,0.272,0.0858,1.7294584,-5.654424,0.03767463
LOC644294,0.272,0.0858,1.7298524,-5.653756,0.04783312
LOC652357,0.272,0.0858,1.7297052,-5.654005,0.03710967
OR5W2,0.272,0.0859,-1.7289217,-5.655334,-0.05094488
PDE6G,0.272,0.0858,-1.7295063,-5.654343,-0.043935
RAC3,0.272,0.0855,-1.7312486,-5.651387,-0.04894195
ALDOB,0.273,0.0862,-1.7275011,-5.657741,-0.06221593
GTSCR1,0.273,0.086,-1.7282598,-5.656456,-0.0452139
LOC643837,0.273,0.0862,-1.7272711,-5.658131,-0.04734984
SAPS2,0.273,0.0861,1.7281449,-5.65665,0.06973614
AIRE,0.274,0.0867,-1.7248626,-5.662207,-0.1181047
C10ORF10,0.274,0.0866,-1.7250177,-5.661945,-0.18197584
CCDC103,0.274,0.0864,1.7261781,-5.659981,0.04303859
HS.128270,0.274,0.0866,1.7249056,-5.662134,0.04626968
HS.169896,0.274,0.0865,-1.7258249,-5.660579,-0.04897169
HS.303847,0.274,0.0867,-1.7247962,-5.662319,-0.04236116
HS.559869,0.274,0.0867,-1.7244191,-5.662957,-0.04303344
HS.574405,0.274,0.0867,1.724836,-5.662252,0.05003335
LCA5,0.274,0.0864,1.726166,-5.660002,0.045769
LOC442028,0.274,0.0865,1.7258254,-5.660578,0.0565161
LOC646114,0.274,0.0865,1.7257182,-5.66076,0.0359215
LOC650840,0.274,0.0866,-1.7249776,-5.662013,-0.04969135
LOC652578,0.274,0.0865,-1.7258381,-5.660557,-0.03838992
NEU2,0.274,0.0864,-1.7260789,-5.660149,-0.03742468
PLEKHF2,0.274,0.0865,1.7259224,-5.660414,0.04957355
TLK2,0.274,0.0865,1.7255583,-5.66103,0.09850633
WBSCR27,0.274,0.0864,1.7261121,-5.660093,0.05089189
APOBEC2,0.275,0.0868,-1.7239388,-5.663769,-0.15051074
ARL13A,0.275,0.0868,1.7240492,-5.663582,0.0460818
FLJ16369,0.275,0.0869,-1.7235511,-5.664424,-0.04781852
HS.430589,0.275,0.0868,-1.7237798,-5.664038,-0.04120744
HS.540345,0.275,0.0871,-1.7224083,-5.666355,-0.04626382
HS.555115,0.275,0.087,-1.7232119,-5.664998,-0.04558494
HS.563775,0.275,0.087,1.722975,-5.665398,0.04479342
HS.576073,0.275,0.0869,-1.7233909,-5.664695,-0.04652174
HSD17B13,0.275,0.0869,1.7232699,-5.6649,0.03766478
IDH3B,0.275,0.087,-1.7230982,-5.66519,-0.07788724
ITGB4,0.275,0.087,1.722992,-5.665369,0.03670035
LOC652614,0.275,0.0869,1.7235314,-5.664458,0.04246058
WNK2,0.275,0.0871,1.7226181,-5.666001,0.11462246
AKT1S1,0.276,0.0872,1.7218413,-5.667313,0.05648016
CLIP1,0.276,0.0876,-1.71964,-5.671028,-0.1093411
FRMPD2L2,0.276,0.0873,1.7215055,-5.66788,0.02111519
HS.125562,0.276,0.0875,-1.7203929,-5.669758,-0.03715865
HS.364679,0.276,0.0872,1.7216386,-5.667655,0.04407573
HS.369473,0.276,0.0874,1.7205423,-5.669506,0.04046122
HS.537547,0.276,0.0873,1.7210187,-5.668702,0.04074476
HS.96914,0.276,0.0872,-1.7217076,-5.667539,-0.04736921
LOC441737,0.276,0.0874,1.7209349,-5.668843,0.05027422
LOC644705,0.276,0.0875,-1.7202222,-5.670046,-0.0448608
LOC652568,0.276,0.0872,-1.7218718,-5.667261,-0.04410883
MBTD1,0.276,0.0874,-1.7209921,-5.668746,-0.08289966
OR4C16,0.276,0.0874,-1.720522,-5.66954,-0.05320665
SCGB3A1,0.276,0.0873,1.7212207,-5.668361,0.05409754
TBCA,0.276,0.0872,1.7218908,-5.667229,0.08015083
TNRC6C,0.276,0.0875,-1.7201655,-5.670141,-0.03497827
VPS53,0.276,0.0875,1.7201257,-5.670208,0.04766468
ARID5B,0.277,0.0877,-1.7191808,-5.671802,-0.10938131
C2ORF77,0.277,0.0877,1.7189652,-5.672165,0.0580151
ERP27,0.277,0.0879,-1.7181896,-5.673473,-0.04781772
FAHD2B,0.277,0.088,1.7173239,-5.674931,0.09906277
HINT1,0.277,0.0876,-1.7194124,-5.671412,-0.09069126
HS.149022,0.277,0.088,-1.7177055,-5.674288,-0.04235826
HS.529284,0.277,0.0879,1.7182613,-5.673352,0.04402777
HS.540275,0.277,0.088,1.7172833,-5.674999,0.04501823
HS.553068,0.277,0.088,1.7174649,-5.674694,0.05889043
HS.570623,0.277,0.088,-1.7173607,-5.674869,-0.043746
IL16,0.277,0.0877,1.7190113,-5.672088,0.03571103
IL17B,0.277,0.0878,1.7186663,-5.672669,0.04294036
INTS8,0.277,0.088,1.71724,-5.675072,0.09799058
LOC158381,0.277,0.088,1.7174903,-5.674651,0.04216598
LOC401622,0.277,0.0879,1.717919,-5.673929,0.06085002
LOC646128,0.277,0.0878,1.7186285,-5.672733,0.0370117
LTB4R2,0.277,0.0878,-1.7184111,-5.673099,-0.03674795
MRPS23,0.277,0.0877,1.7192596,-5.671669,0.08036349
STK11,0.277,0.0878,1.7184757,-5.672991,0.09451807
C1ORF189,0.278,0.0884,-1.7151632,-5.678568,-0.04032188
C1ORF56,0.278,0.0882,1.7163336,-5.676599,0.04607443
CCDC85A,0.278,0.0881,-1.716901,-5.675643,-0.08716537
FBXO44,0.278,0.0883,1.7157336,-5.677608,0.02967052
HS.126964,0.278,0.0884,1.7151086,-5.67866,0.04243041
HS.402126,0.278,0.0882,1.7162993,-5.676656,0.04766276
HS.528019,0.278,0.0883,1.7157693,-5.677548,0.04844252
HS.559008,0.278,0.0884,-1.7150083,-5.678829,-0.04577989
HS.559824,0.278,0.0881,1.7168773,-5.675683,0.04116096
HS.579013,0.278,0.0882,1.7164674,-5.676373,0.0571601
LIG1,0.278,0.0883,-1.7158458,-5.67742,-0.04989697
NPLOC4,0.278,0.0882,-1.7165541,-5.676227,-0.09564321
SNX4,0.278,0.0882,-1.7165739,-5.676194,-0.09923735
ZNF41,0.278,0.0884,1.7155298,-5.677951,0.03140674
ASCL2,0.279,0.0885,-1.7145206,-5.679649,-0.05110045
HS.143958,0.279,0.0886,1.7142437,-5.680115,0.04800208
HS.390542,0.279,0.0888,1.7132722,-5.681748,0.04572643
HS.527036,0.279,0.0887,-1.7138456,-5.680784,-0.04432964
HS.560522,0.279,0.0889,-1.71277,-5.682591,-0.04252036
HS.572841,0.279,0.0887,1.7137284,-5.680981,0.03883047
HS.574757,0.279,0.0889,1.7125091,-5.68303,0.03960387
INPP5F,0.279,0.0886,1.7139947,-5.680533,0.03094333
LIN52,0.279,0.0888,1.7130781,-5.682074,0.0739026
LOC391045,0.279,0.0887,-1.7134922,-5.681378,-0.05853379
LOC402644,0.279,0.0886,-1.7141027,-5.680352,-0.19097406
LOC646422,0.279,0.0885,-1.7146883,-5.679367,-0.03681145
LYPLA2P1,0.279,0.0886,-1.7144421,-5.679781,-0.03584102
NUP153,0.279,0.0888,1.7129078,-5.68236,0.06183466
OR4K15,0.279,0.0887,1.7137151,-5.681003,0.02936063
OR6C4,0.279,0.0887,1.713549,-5.681282,0.05367514
PLEKHM1,0.279,0.0885,-1.7145603,-5.679582,-0.06206193
PLEKHM3,0.279,0.0888,1.7133483,-5.68162,0.04859606
RBP3,0.279,0.0889,-1.712722,-5.682672,-0.05015062
TRIP12,0.279,0.0886,1.7140422,-5.680453,0.09406056
ABT1,0.28,0.089,-1.7120669,-5.683772,-0.07245881
ANKRD47,0.28,0.089,-1.7120156,-5.683859,-0.07738933
CBX4,0.28,0.0893,1.7105745,-5.686278,0.10622481
FCAR,0.28,0.0893,-1.7103504,-5.686654,-0.10175797
GALC,0.28,0.0893,1.7105859,-5.686259,0.07329221
GPR25,0.28,0.089,1.7119947,-5.683894,0.05040692
HS.175285,0.28,0.0894,1.7100888,-5.687092,0.04818917
HS.300262,0.28,0.0891,-1.7113965,-5.684898,-0.04717689
HS.403766,0.28,0.089,-1.7121751,-5.683591,-0.04086108
HS.550270,0.28,0.0894,-1.7100539,-5.687151,-0.04235231
HS.554016,0.28,0.0894,1.7100226,-5.687203,0.04413415
HS.564428,0.28,0.0891,1.7114483,-5.684811,0.04307878
HS.565662,0.28,0.0891,-1.7113463,-5.684982,-0.03677779
HS.566160,0.28,0.0891,-1.7112697,-5.685111,-0.03881866
LGALS1,0.28,0.0895,1.7095724,-5.687959,0.1062131
LOC283970,0.28,0.0892,1.710697,-5.686072,0.02952149
LOC442454,0.28,0.089,1.712144,-5.683643,0.09977571
LOC650905,0.28,0.0893,-1.710248,-5.686825,-0.03852689
LOC652342,0.28,0.0892,-1.7108222,-5.685862,-0.04119709
LOC652453,0.28,0.0894,1.7097503,-5.68766,0.04524597
LOC652796,0.28,0.0894,1.7100612,-5.687139,0.03877057
LOC653125,0.28,0.0895,1.7095665,-5.687969,0.03235418
LOC653276,0.28,0.0891,-1.711443,-5.68482,-0.04106307
PCGF3,0.28,0.0892,1.710711,-5.686049,0.05005233
SULT1C4,0.28,0.0894,1.7096927,-5.687757,0.04625808
BGLAP,0.281,0.0895,1.7093712,-5.688296,0.0481393
HS.432581,0.281,0.0897,-1.7081063,-5.690416,-0.04247437
HS.540856,0.281,0.0899,1.7073778,-5.691637,0.04231897
HS.548383,0.281,0.0897,-1.7081694,-5.69031,-0.04358339
HS.573286,0.281,0.0898,-1.7075213,-5.691396,-0.04459786
HS.581703,0.281,0.0897,-1.7081201,-5.690393,-0.04128651
HS.582104,0.281,0.0896,-1.708563,-5.689651,-0.05227233
HS.583659,0.281,0.0897,1.7080801,-5.69046,0.04483502
KAT2A,0.281,0.0896,-1.7085569,-5.689661,-0.07367362
LOC643977,0.281,0.0898,-1.7075217,-5.691396,-0.0565865
LOC645322,0.281,0.0896,1.7088311,-5.689202,0.04178555
MPP2,0.281,0.0898,-1.7077687,-5.690982,-0.09629302
PMCHL1,0.281,0.0896,1.7086346,-5.689531,0.049701
STAG3,0.281,0.0898,1.707519,-5.6914,0.05151559
STOML2,0.281,0.0898,-1.7075853,-5.691289,-0.06265368
SUMO1P1,0.281,0.0895,1.7092,-5.688583,0.02865931
COL8A1,0.282,0.0901,1.7062397,-5.693542,0.16354088
GIP,0.282,0.0902,-1.7055901,-5.694629,-0.03604085
HS.122840,0.282,0.0903,1.7051429,-5.695378,0.05035835
HS.125747,0.282,0.0899,1.7070676,-5.692156,0.04709719
HS.540229,0.282,0.09,1.7067937,-5.692615,0.04558484
HS.545405,0.282,0.0899,-1.7069435,-5.692364,-0.04663287
HS.561596,0.282,0.09,1.7064657,-5.693164,0.04399757
HS.563795,0.282,0.0902,1.7053574,-5.695019,0.04506105
LOC654253,0.282,0.0902,1.7054679,-5.694834,0.06841787
MSRA,0.282,0.0899,1.7069571,-5.692341,0.07931492
NAGS,0.282,0.0899,1.7070825,-5.692131,0.05645169
SCML1,0.282,0.0902,-1.7055788,-5.694648,-0.05336421
SDHB,0.282,0.0899,1.7069731,-5.692314,0.08192395
SLC1A1,0.282,0.0903,-1.7052375,-5.695219,-0.05128926
TMEM162,0.282,0.09,-1.7066794,-5.692806,-0.0412029
C16ORF82,0.283,0.0904,1.7045906,-5.696301,0.04561581
C1ORF115,0.283,0.0904,-1.7043663,-5.696676,-0.12095114
C4ORF16,0.283,0.0908,1.7025557,-5.699702,0.04407758
CYP7B1,0.283,0.0907,1.7029692,-5.699011,0.0478707
DCAMKL3,0.283,0.0907,-1.7027838,-5.699321,-0.0418023
HNMT,0.283,0.0908,1.702533,-5.69974,0.05508773
HS.40918,0.283,0.0906,-1.7035427,-5.698053,-0.04238419
HS.574894,0.283,0.0904,1.7042578,-5.696858,0.04064942
HS.577691,0.283,0.0908,-1.7025442,-5.699721,-0.03856848
KIAA1660,0.283,0.0907,1.7027776,-5.699332,0.03598855
LRRC37A,0.283,0.0904,-1.7042677,-5.696841,-0.04747473
MPRIP,0.283,0.0907,-1.7028393,-5.699229,-0.10874162
MYL4,0.283,0.0904,-1.704731,-5.696067,-0.37231616
NME7,0.283,0.0904,1.7043711,-5.696668,0.06535166
SLC2A4,0.283,0.0908,1.702518,-5.699765,0.07080717
SPACA5B,0.283,0.0906,-1.7033565,-5.698364,-0.03573672
ZBTB6,0.283,0.0908,1.7025795,-5.699663,0.06432173
C1ORF100,0.284,0.091,1.7012635,-5.70186,0.04425289
COL19A1,0.284,0.0912,1.7002499,-5.703551,0.03041664
DSCAML1,0.284,0.0912,-1.7002832,-5.703496,-0.04421261
F2RL1,0.284,0.0911,-1.7007308,-5.702749,-0.12676199
HS.196073,0.284,0.0911,1.700855,-5.702542,0.04612812
HS.445100,0.284,0.0909,-1.702025,-5.700589,-0.03975985
HS.539735,0.284,0.0911,1.7007082,-5.702787,0.04384843
HS.544828,0.284,0.0908,1.7021391,-5.700398,0.04163552
HS.561594,0.284,0.0909,1.7019148,-5.700773,0.04620462
MMP14,0.284,0.0911,-1.7006532,-5.702878,-0.04406247
NOX4,0.284,0.091,1.7011433,-5.702061,0.17636406
OR13C3,0.284,0.091,-1.7012059,-5.701956,-0.04174151
OR5AR1,0.284,0.091,1.7010937,-5.702143,0.02900951
PSMC5,0.284,0.0912,-1.7003781,-5.703337,-0.09674153
SLITRK3,0.284,0.0909,1.7017008,-5.70113,0.03968922
TNFSF12,0.284,0.0911,1.7007426,-5.702729,0.05789528
C1ORF125,0.285,0.0913,-1.6996297,-5.704586,-0.03470626
FAM63A,0.285,0.0914,1.6990237,-5.705596,0.09052152
HS.31903,0.285,0.0913,1.6995591,-5.704703,0.05208821
HS.554101,0.285,0.0915,1.6984019,-5.706633,0.04764135
LOC286239,0.285,0.0914,1.6994008,-5.704967,0.0410692
RPS27L,0.285,0.0913,1.6998431,-5.70423,0.09162591
ASTE1,0.286,0.0917,1.6975896,-5.707986,0.0579364
ECHDC2,0.286,0.0919,1.6964197,-5.709934,0.08720965
HS.28694,0.286,0.0917,1.6973311,-5.708416,0.05160763
HS.542632,0.286,0.0916,1.6978713,-5.707517,0.05151135
HS.581165,0.286,0.0919,1.6965867,-5.709656,0.04496761
JAKMIP2,0.286,0.0919,-1.6964795,-5.709834,-0.04851394
LOC442572,0.286,0.0918,1.6968412,-5.709232,0.03683482
LOC643422,0.286,0.0918,1.696975,-5.709009,0.04248483
LOC645435,0.286,0.092,1.6962442,-5.710226,0.04688436
LOC647107,0.286,0.0918,1.6971204,-5.708767,0.04196208
OR2AG1,0.286,0.0917,1.697527,-5.70809,0.04585995
OR7A10,0.286,0.0919,1.6966225,-5.709596,0.04400269
PCDHGA8,0.286,0.0917,-1.6976692,-5.707853,-0.04860217
AGPAT6,0.287,0.0924,-1.693982,-5.713989,-0.07777932
FUSIP1,0.287,0.0922,1.6948457,-5.712553,0.04588131
HOMER3,0.287,0.0921,-1.6956357,-5.711239,-0.09060887
HS.473192,0.287,0.0924,1.6938707,-5.714174,0.03768234
HS.551898,0.287,0.0924,-1.6940502,-5.713876,-0.04390219
LOC644242,0.287,0.0924,1.6941404,-5.713726,0.04232194
LOC652068,0.287,0.0922,-1.6950936,-5.71214,-0.04413734
LRCH3,0.287,0.0922,-1.6948889,-5.712481,-0.05839503
MGC3020,0.287,0.0921,1.695596,-5.711305,0.053976
MGC40168,0.287,0.0923,-1.6942624,-5.713523,-0.04124704
MRPL50,0.287,0.0921,-1.69538,-5.711664,-0.11931836
PLD5,0.287,0.0923,1.6945421,-5.713058,0.15834835
RUNX1,0.287,0.0923,-1.6946681,-5.712848,-0.07672342
SUGT1P,0.287,0.092,-1.6957747,-5.711007,-0.04621811
ZNF324,0.287,0.0923,1.694586,-5.712985,0.06691123
ASB4,0.288,0.0927,1.6924839,-5.716478,0.0352419
ASPHD1,0.288,0.0926,-1.6926513,-5.7162,-0.02848228
ATG10,0.288,0.0925,1.6932026,-5.715284,0.06573981
ATRX,0.288,0.0927,1.69248,-5.716485,0.03758082
BCAN,0.288,0.0926,1.6927014,-5.716117,0.0308126
CCDC113,0.288,0.0926,1.6929596,-5.715688,0.04895809
DZIP1,0.288,0.0926,1.693008,-5.715607,0.03703986
HS.161387,0.288,0.0928,-1.6917544,-5.717689,-0.04145766
HS.518354,0.288,0.0929,-1.6913695,-5.718328,-0.03606751
IFNA10,0.288,0.0927,-1.6922058,-5.71694,-0.04788902
LOC143188,0.288,0.0927,-1.6921808,-5.716982,-0.04211863
LOC644634,0.288,0.0928,1.6919647,-5.71734,0.02531249
LOC644886,0.288,0.0925,1.6934687,-5.714842,0.04281213
LOC647333,0.288,0.0925,-1.6933716,-5.715003,-0.03500586
MYSM1,0.288,0.0925,1.693559,-5.714692,0.05088851
PPP3CA,0.288,0.0928,-1.6915438,-5.718039,-0.06150942
RAB22A,0.288,0.0924,-1.693652,-5.714537,-0.06467425
ANGPT1,0.289,0.0929,-1.6911007,-5.718775,-0.08100857
BRAP,0.289,0.0931,1.6900867,-5.720457,0.07050484
CD5L,0.289,0.093,1.6906214,-5.71957,0.05293057
CYP24A1,0.289,0.0929,1.6911691,-5.718661,0.04454187
ETAA1,0.289,0.0932,1.6896349,-5.721206,0.05929078
GSX2,0.289,0.0931,-1.6903211,-5.720068,-0.04161431
HS.157349,0.289,0.0929,-1.6911474,-5.718697,-0.04000995
HS.46756,0.289,0.0932,-1.6897929,-5.720944,-0.03399718
HS.46762,0.289,0.0933,1.6892349,-5.721869,0.04619561
HS.525794,0.289,0.0932,1.6895293,-5.721381,0.05483364
HS.545895,0.289,0.0932,1.6895305,-5.721379,0.05287695
HS.562230,0.289,0.093,-1.6906613,-5.719504,-0.04549639
HS.582028,0.289,0.0931,1.6901754,-5.72031,0.03758022
LGR8,0.289,0.0932,1.6895277,-5.721384,0.0409411
MGC57359,0.289,0.0929,1.6910947,-5.718785,0.0214517
PBOV1,0.289,0.0929,1.6911333,-5.71872,0.02817145
PIN1,0.289,0.0934,1.6888803,-5.722457,0.06179697
PTK9,0.289,0.0931,1.6902657,-5.72016,0.06885361
SLC13A2,0.289,0.093,-1.6909634,-5.719002,-0.04849545
SPRR1B,0.289,0.0932,1.689606,-5.721254,0.04988896
STS,0.289,0.0929,1.6911217,-5.71874,0.04621028
ZNF280B,0.289,0.0931,-1.6902345,-5.720212,-0.0476047
APOH,0.29,0.0936,-1.6874397,-5.724844,-0.04146703
HOXD9,0.29,0.0935,-1.6882561,-5.723492,-0.04958052
HS.12799,0.29,0.0934,-1.6885831,-5.72295,-0.04629912
HS.382004,0.29,0.0934,1.6885036,-5.723081,0.03516647
HS.539158,0.29,0.0935,1.6880766,-5.723789,0.0550541
LOC440456,0.29,0.0938,-1.6866409,-5.726167,-0.0215699
LOC646374,0.29,0.0934,1.6886068,-5.72291,0.04086823
MUCDHL,0.29,0.0934,-1.6884957,-5.723094,-0.04325764
PHACTR1,0.29,0.0936,-1.6874416,-5.724841,-0.12559561
SNX25,0.29,0.0936,-1.687652,-5.724492,-0.04318068
SPESP1,0.29,0.0936,1.6877175,-5.724384,0.05091334
TMBIM4,0.29,0.0935,-1.688029,-5.723868,-0.06345461
ZNF821,0.29,0.0936,1.6873797,-5.724943,0.066684
GUSB,0.291,0.0941,-1.6850827,-5.728745,-0.06273845
HS.157621,0.291,0.094,1.6857552,-5.727632,0.06629689
HS.434148,0.291,0.094,1.6855376,-5.727992,0.04293216
HS.541688,0.291,0.0941,1.685146,-5.72864,0.04075116
HS.560987,0.291,0.0941,1.6851573,-5.728621,0.04880444
HS.564879,0.291,0.0942,-1.6844129,-5.729852,-0.04380092
HS.565777,0.291,0.0941,1.6850137,-5.728859,0.04619076
KIFC1,0.291,0.0939,-1.6859137,-5.72737,-0.04659971
LOC285479,0.291,0.0938,-1.6863666,-5.72662,-0.04497164
